"Iy","Iz"
-0.001021,-0.02034
-0.001035,-0.02034
-0.0010495,-0.02034
-0.001064,-0.02034
-0.001079,-0.02034
-0.001094,-0.02034
-0.0011095,-0.02034
-0.0011245,-0.02034
-0.0011405,-0.02034
-0.0011565,-0.02034
-0.0011725,-0.02034
-0.0011885,-0.02034
-0.0012055,-0.02034
-0.001222,-0.02034
-0.001239,-0.02034
-0.0012565,-0.02034
-0.001274,-0.02034
-0.0012915,-0.02034
-0.0013095,-0.02034
-0.001328,-0.02034
-0.0013465,-0.02034
-0.001365,-0.02034
-0.001384,-0.02034
-0.0014035,-0.02034
-0.001423,-0.02034
-0.0014425,-0.02034
-0.0014625,-0.02034
-0.001483,-0.02034
-0.001504,-0.02034
-0.0015245,-0.02034
-0.001546,-0.02034
-0.0015675,-0.02034
-0.0015895,-0.02034
-0.0016115,-0.02034
-0.001634,-0.02034
-0.0016565,-0.02034
-0.0016795,-0.02034
-0.001703,-0.02034
-0.001727,-0.02034
-0.001751,-0.02034
-0.001775,-0.02034
-0.0018,-0.02034
-0.001825,-0.02034
-0.0018505,-0.02034
-0.001876,-0.02034
-0.0019025,-0.02034
-0.001929,-0.02034
-0.0019555,-0.02034
-0.001983,-0.02034
-0.00201,-0.02034
-0.00204,-0.02034
-0.002065,-0.02034
-0.002095,-0.02034
-0.002125,-0.02034
-0.002155,-0.02034
-0.002185,-0.02034
-0.002215,-0.02034
-0.002245,-0.02034
-0.002275,-0.02034
-0.00231,-0.02034
-0.00234,-0.02034
-0.002375,-0.02034
-0.002405,-0.02034
-0.00244,-0.02034
-0.002475,-0.02034
-0.00251,-0.02034
-0.002545,-0.02034
-0.00258,-0.02034
-0.002615,-0.02034
-0.00265,-0.02034
-0.00269,-0.02034
-0.002725,-0.02034
-0.002765,-0.02034
-0.0028,-0.02034
-0.00284,-0.02034
-0.00288,-0.02034
-0.00292,-0.02034
-0.00296,-0.02034
-0.003,-0.02034
-0.003045,-0.02034
-0.003085,-0.02034
-0.00313,-0.02034
-0.003175,-0.02034
-0.003215,-0.02034
-0.00326,-0.02034
-0.00331,-0.02034
-0.003355,-0.02034
-0.0034,-0.02034
-0.00345,-0.02034
-0.003495,-0.02034
-0.003545,-0.02034
-0.003595,-0.02034
-0.003645,-0.02034
-0.003695,-0.02034
-0.003745,-0.02034
-0.0038,-0.02034
-0.00385,-0.02034
-0.003905,-0.02034
-0.00396,-0.02034
-0.004015,-0.02034
-0.00407,-0.02034
-0.004125,-0.02034
-0.004185,-0.02034
-0.004245,-0.02034
-0.0043,-0.02034
-0.00436,-0.02034
-0.00442,-0.02034
-0.004485,-0.02034
-0.004545,-0.02034
-0.00461,-0.02034
-0.004675,-0.02034
-0.00474,-0.02034
-0.004805,-0.02034
-0.00487,-0.02034
-0.00494,-0.02034
-0.00501,-0.02034
-0.00508,-0.02034
-0.00515,-0.02034
-0.00522,-0.02034
-0.005295,-0.02034
-0.005365,-0.02034
-0.00544,-0.02034
-0.005515,-0.02031
-0.005595,-0.02009
-0.00567,-0.01988
-0.00575,-0.01967
-0.00583,-0.01946
-0.005915,-0.01925
-0.005995,-0.01905
-0.00608,-0.01884
-0.006165,-0.01864
-0.00625,-0.01845
-0.006335,-0.01825
-0.006425,-0.01805
-0.006515,-0.01785
-0.006605,-0.01765
-0.006695,-0.01745
-0.00679,-0.01725
-0.006885,-0.01705
-0.00698,-0.01686
-0.007075,-0.01668
-0.007175,-0.01648
-0.007275,-0.0163
