"Iy","Iz"
2.44e-06,-8.98e-06
2.475e-06,-9.24e-06
2.51e-06,-9.49e-06
2.545e-06,-9.75e-06
2.58e-06,-1.001e-05
2.615e-06,-1.027e-05
2.65e-06,-1.053e-05
2.69e-06,-1.084e-05
2.725e-06,-1.11e-05
2.765e-06,-1.141e-05
2.8e-06,-1.168e-05
2.84e-06,-1.2e-05
2.88e-06,-1.232e-05
2.92e-06,-1.264e-05
2.96e-06,-1.297e-05
3e-06,-1.33e-05
3.045e-06,-1.368e-05
3.085e-06,-1.402e-05
3.13e-06,-1.44e-05
3.175e-06,-1.479e-05
3.215e-06,-1.515e-05
3.26e-06,-1.556e-05
3.31e-06,-1.602e-05
3.355e-06,-1.644e-05
3.4e-06,-1.686e-05
3.45e-06,-1.734e-05
3.495e-06,-1.777e-05
3.545e-06,-1.826e-05
3.595e-06,-1.875e-05
3.645e-06,-1.924e-05
3.695e-06,-1.974e-05
3.745e-06,-2.09e-05
3.8e-06,-2.14e-05
3.85e-06,-2.2e-05
3.905e-06,-2.26e-05
3.96e-06,-2.32e-05
4.015e-06,-2.38e-05
4.07e-06,-2.44e-05
4.125e-06,-2.5e-05
4.185e-06,-2.57e-05
4.245e-06,-2.64e-05
4.3e-06,-2.71e-05
4.36e-06,-2.78e-05
4.42e-06,-2.85e-05
4.485e-06,-2.93e-05
4.545e-06,-3.01e-05
4.61e-06,-3.09e-05
4.675e-06,-3.18e-05
4.74e-06,-3.26e-05
4.805e-06,-3.35e-05
4.87e-06,-3.44e-05
4.94e-06,-3.54e-05
5.01e-06,-3.63e-05
5.08e-06,-3.73e-05
5.15e-06,-3.83e-05
5.22e-06,-3.93e-05
5.295e-06,-4.04e-05
5.365e-06,-4.14e-05
5.44e-06,-4.25e-05
5.515e-06,-4.36e-05
5.595e-06,-4.48e-05
5.67e-06,-4.6e-05
5.75e-06,-4.72e-05
5.83e-06,-4.85e-05
5.915e-06,-4.98e-05
5.995e-06,-5.11e-05
6.08e-06,-5.25e-05
6.165e-06,-5.39e-05
6.25e-06,-5.53e-05
6.335e-06,-5.67e-05
6.425e-06,-5.82e-05
6.515e-06,-5.97e-05
6.605e-06,-6.13e-05
6.695e-06,-6.28e-05
6.79e-06,-6.45e-05
6.885e-06,-6.62e-05
6.98e-06,-6.79e-05
7.075e-06,-6.96e-05
7.175e-06,-7.14e-05
7.275e-06,-7.33e-05
7.375e-06,-7.52e-05
7.48e-06,-7.72e-05
7.585e-06,-7.92e-05
7.69e-06,-8.13e-05
7.795e-06,-8.32e-05
7.905e-06,-8.53e-05
8.015e-06,-8.74e-05
8.125e-06,-8.96e-05
8.24e-06,-9.18e-05
8.355e-06,-9.41e-05
8.47e-06,-9.65e-05
8.59e-06,-9.9e-05
8.71e-06,-0.0001015
8.83e-06,-0.000104
8.955e-06,-0.0001067
9.075e-06,-0.0001092
9.205e-06,-0.0001119
9.33e-06,-0.0001146
9.46e-06,-0.0001173
9.595e-06,-0.0001203
9.725e-06,-0.0001232
9.865e-06,-0.0001264
1e-05,-0.0001296
1.014e-05,-0.0001328
1.028e-05,-0.0001361
1.0425e-05,-0.0001394
1.057e-05,-0.0001427
1.0715e-05,-0.0001461
1.0865e-05,-0.0001496
1.1015e-05,-0.0001532
1.117e-05,-0.000157
