"Iy","Iz"
-1.3555e-05,-0.02034
-1.3745e-05,-0.02034
-1.3935e-05,-0.02034
-1.413e-05,-0.02034
-1.4325e-05,-0.02034
-1.4525e-05,-0.02034
-1.473e-05,-0.02034
-1.4935e-05,-0.02034
-1.514e-05,-0.02034
-1.5355e-05,-0.02034
-1.5565e-05,-0.02034
-1.5785e-05,-0.02034
-1.6005e-05,-0.02034
-1.6225e-05,-0.02034
-1.645e-05,-0.02034
-1.668e-05,-0.02034
-1.6915e-05,-0.02034
-1.715e-05,-0.02034
-1.739e-05,-0.02034
-1.763e-05,-0.02034
-1.7875e-05,-0.02034
-1.8125e-05,-0.02034
-1.8375e-05,-0.02034
-1.863e-05,-0.02034
-1.889e-05,-0.02034
-1.9155e-05,-0.02034
-1.942e-05,-0.02034
-1.969e-05,-0.02034
-1.9965e-05,-0.02034
-2.025e-05,-0.02034
-2.055e-05,-0.02034
-2.08e-05,-0.02034
-2.11e-05,-0.02034
-2.14e-05,-0.02034
-2.17e-05,-0.02034
-2.2e-05,-0.02034
-2.23e-05,-0.02034
-2.26e-05,-0.02034
-2.295e-05,-0.02034
-2.325e-05,-0.02034
-2.355e-05,-0.02034
-2.39e-05,-0.02034
-2.425e-05,-0.02034
-2.455e-05,-0.02034
-2.49e-05,-0.02034
-2.525e-05,-0.02034
-2.56e-05,-0.02034
-2.595e-05,-0.02034
-2.635e-05,-0.02034
-2.67e-05,-0.02034
-2.705e-05,-0.02034
-2.745e-05,-0.02034
-2.785e-05,-0.02034
-2.82e-05,-0.02034
-2.86e-05,-0.02034
-2.9e-05,-0.02034
-2.94e-05,-0.02034
-2.98e-05,-0.02034
-3.025e-05,-0.02034
-3.065e-05,-0.02034
-3.11e-05,-0.02034
-3.15e-05,-0.02034
-3.195e-05,-0.02034
-3.24e-05,-0.02034
-3.285e-05,-0.02034
-3.33e-05,-0.02034
-3.375e-05,-0.02034
-3.425e-05,-0.02034
-3.47e-05,-0.02034
-3.52e-05,-0.02034
-3.57e-05,-0.02034
-3.62e-05,-0.02034
-3.67e-05,-0.02034
-3.72e-05,-0.02034
-3.77e-05,-0.02034
-3.825e-05,-0.02034
-3.88e-05,-0.02034
-3.93e-05,-0.02034
-3.985e-05,-0.02034
-4.04e-05,-0.02034
-4.1e-05,-0.02034
-4.155e-05,-0.02034
-4.215e-05,-0.02034
-4.27e-05,-0.02034
-4.33e-05,-0.02034
-4.39e-05,-0.02034
-4.455e-05,-0.02034
-4.515e-05,-0.02034
-4.58e-05,-0.02034
-4.64e-05,-0.02034
-4.705e-05,-0.02034
-4.77e-05,-0.02034
-4.84e-05,-0.02034
-4.905e-05,-0.02034
-4.975e-05,-0.02034
-5.045e-05,-0.02034
-5.115e-05,-0.02034
-5.185e-05,-0.02034
-5.255e-05,-0.02034
-5.33e-05,-0.02034
-5.405e-05,-0.02034
-5.48e-05,-0.02034
-5.555e-05,-0.02034
-5.635e-05,-0.02034
-5.71e-05,-0.02034
-5.79e-05,-0.02034
-5.87e-05,-0.02034
-5.955e-05,-0.02034
-6.035e-05,-0.02034
-6.12e-05,-0.02034
-6.205e-05,-0.02034
-6.29e-05,-0.02034
-6.38e-05,-0.02034
-6.47e-05,-0.02034
-6.56e-05,-0.02034
-6.65e-05,-0.02034
-6.745e-05,-0.02034
-6.835e-05,-0.02034
-6.93e-05,-0.02034
-7.03e-05,-0.02034
-7.125e-05,-0.02034
-7.225e-05,-0.02034
-7.325e-05,-0.02034
-7.43e-05,-0.02034
-7.53e-05,-0.02034
-7.635e-05,-0.02034
-7.745e-05,-0.02034
-7.85e-05,-0.02034
-7.96e-05,-0.02034
-8.07e-05,-0.02034
-8.185e-05,-0.02034
-8.295e-05,-0.02034
-8.41e-05,-0.02034
-8.53e-05,-0.02034
-8.65e-05,-0.02034
-8.77e-05,-0.02034
-8.89e-05,-0.02034
-9.015e-05,-0.02034
-9.14e-05,-0.02034
-9.27e-05,-0.02034
-9.395e-05,-0.02034
-9.53e-05,-0.02034
-9.66e-05,-0.02034
-9.795e-05,-0.02034
-9.93e-05,-0.02034
-0.0001007,-0.02034
-0.0001021,-0.02034
-0.0001035,-0.02034
-0.00010495,-0.02034
-0.0001064,-0.02034
-0.0001079,-0.02034
-0.0001094,-0.02034
-0.00011095,-0.02034
-0.00011245,-0.02034
-0.00011405,-0.02034
-0.00011565,-0.02034
-0.00011725,-0.02034
-0.00011885,-0.02034
-0.00012055,-0.02034
-0.0001222,-0.02034
-0.0001239,-0.02034
-0.00012565,-0.02034
-0.0001274,-0.02034
-0.00012915,-0.02034
-0.00013095,-0.02034
-0.0001328,-0.02034
-0.00013465,-0.02034
-0.0001365,-0.02034
-0.0001384,-0.02034
-0.00014035,-0.02034
-0.0001423,-0.02034
-0.00014425,-0.02034
-0.00014625,-0.02034
-0.0001483,-0.02034
-0.0001504,-0.02034
-0.00015245,-0.02034
-0.0001546,-0.02034
-0.00015675,-0.02034
-0.00015895,-0.02034
-0.00016115,-0.02034
-0.0001634,-0.02034
-0.00016565,-0.02034
-0.00016795,-0.02034
-0.0001703,-0.02034
-0.0001727,-0.02034
-0.0001751,-0.02034
-0.0001775,-0.02034
-0.00018,-0.02034
-0.0001825,-0.02034
-0.00018505,-0.02034
-0.0001876,-0.02034
-0.00019025,-0.02034
-0.0001929,-0.02034
-0.00019555,-0.02034
-0.0001983,-0.02034
-0.000201,-0.02034
-0.000204,-0.02034
-0.0002065,-0.02034
-0.0002095,-0.02034
-0.0002125,-0.02034
-0.0002155,-0.02034
-0.0002185,-0.02034
-0.0002215,-0.02034
-0.0002245,-0.02034
-0.0002275,-0.02034
-0.000231,-0.02034
-0.000234,-0.02034
-0.0002375,-0.02034
-0.0002405,-0.02034
-0.000244,-0.02034
-0.0002475,-0.02034
-0.000251,-0.02034
-0.0002545,-0.02034
-0.000258,-0.02034
-0.0002615,-0.02034
-0.000265,-0.02034
-0.000269,-0.02034
-0.0002725,-0.02034
-0.0002765,-0.02034
-0.00028,-0.02034
-0.000284,-0.02034
-0.000288,-0.02034
-0.000292,-0.02034
-0.000296,-0.02034
-0.0003,-0.02034
-0.0003045,-0.02034
-0.0003085,-0.02034
-0.000313,-0.02034
-0.0003175,-0.02034
-0.0003215,-0.02034
-0.000326,-0.02034
-0.000331,-0.02034
-0.0003355,-0.02034
-0.00034,-0.02034
-0.000345,-0.02034
-0.0003495,-0.02034
-0.0003545,-0.02034
-0.0003595,-0.02034
-0.0003645,-0.02034
-0.0003695,-0.02034
-0.0003745,-0.02034
-0.00038,-0.02034
-0.000385,-0.02034
-0.0003905,-0.02034
-0.000396,-0.02034
-0.0004015,-0.02034
-0.000407,-0.02034
-0.0004125,-0.02034
-0.0004185,-0.02034
-0.0004245,-0.02034
-0.00043,-0.02034
-0.000436,-0.02034
-0.000442,-0.02034
-0.0004485,-0.02034
-0.0004545,-0.02034
-0.000461,-0.02034
-0.0004675,-0.02034
-0.000474,-0.02034
-0.0004805,-0.02034
-0.000487,-0.02034
-0.000494,-0.02034
-0.000501,-0.02034
-0.000508,-0.02034
-0.000515,-0.02034
-0.000522,-0.02034
-0.0005295,-0.02034
-0.0005365,-0.02034
-0.000544,-0.02034
-0.0005515,-0.02034
-0.0005595,-0.02034
-0.000567,-0.02034
-0.000575,-0.02034
-0.000583,-0.02034
-0.0005915,-0.02034
-0.0005995,-0.02034
-0.000608,-0.02034
-0.0006165,-0.02034
-0.000625,-0.02034
-0.0006335,-0.02034
-0.0006425,-0.02034
-0.0006515,-0.02034
-0.0006605,-0.02034
-0.0006695,-0.02034
-0.000679,-0.02034
-0.0006885,-0.02034
-0.000698,-0.02034
-0.0007075,-0.02034
-0.0007175,-0.02034
-0.0007275,-0.02034
-0.0007375,-0.02034
-0.000748,-0.02034
-0.0007585,-0.02034
-0.000769,-0.02034
-0.0007795,-0.02034
-0.0007905,-0.02034
-0.0008015,-0.02034
-0.0008125,-0.02034
-0.000824,-0.02034
-0.0008355,-0.02034
-0.000847,-0.02034
-0.000859,-0.02034
-0.000871,-0.02034
-0.000883,-0.02034
-0.0008955,-0.02034
-0.0009075,-0.02034
-0.0009205,-0.02034
-0.000933,-0.02034
-0.000946,-0.02034
-0.0009595,-0.02034
-0.0009725,-0.02034
-0.0009865,-0.02034
-0.001,-0.02034
